Date,Open,High,Low,Close,Adj Close,Volume
2021-04-28,568.745667,578.888123,539.072510,562.632568,562.632568,3648784689
2021-04-29,562.873596,614.824158,554.284668,599.706543,599.706543,6585918998
2021-04-30,599.988464,627.777466,586.205811,624.080566,624.080566,5741358048
2021-05-01,622.469299,641.860840,611.302002,619.347229,619.347229,4065705136
2021-05-02,619.972107,628.620972,595.858765,622.101013,622.101013,3765184551
2021-05-03,621.902710,679.815002,621.902710,675.684082,675.684082,5274868721
2021-05-04,676.315918,676.916870,606.267700,611.200317,611.200317,5728175230
2021-05-05,609.331055,656.237000,605.166199,651.662720,651.662720,4248449283
2021-05-06,651.049500,653.412842,621.066101,633.280396,633.280396,3975000211
2021-05-07,634.006897,644.124512,612.162476,624.563293,624.563293,3658116306
2021-05-08,624.394409,657.544617,618.840698,646.100830,646.100830,3910931715
2021-05-09,646.312134,678.228394,631.465271,662.228577,662.228577,4321052943
2021-05-10,661.450012,690.931946,596.165894,631.351990,631.351990,5157435389
2021-05-11,631.240601,672.459412,623.249817,672.333923,672.333923,4865455319
2021-05-12,671.778870,684.137695,588.185181,588.185181,588.185181,4311561442
2021-05-13,592.954590,632.970703,530.238220,571.434509,571.434509,7417114170
2021-05-14,570.960510,614.485413,567.034729,603.128296,603.128296,3735474448
2021-05-15,602.554382,610.514160,561.168396,563.041687,563.041687,3480395174
2021-05-16,562.648926,606.003418,535.057373,562.829834,562.829834,4047395255
2021-05-17,564.445557,564.445557,485.997070,511.964386,511.964386,5123430659
2021-05-18,511.391998,534.177856,496.978546,508.022308,508.022308,3548216902
2021-05-19,508.862732,515.716553,283.453705,339.025482,339.025482,8779943654
2021-05-20,335.556732,424.294250,286.089447,393.612762,393.612762,7093839295
2021-05-21,391.541565,415.706726,275.392670,326.296326,326.296326,6291181865
2021-05-22,326.797791,335.734741,285.353424,299.504089,299.504089,3871242832
2021-05-23,300.035431,313.525146,213.516464,262.945679,262.945679,5336233746
2021-05-24,261.119537,350.273102,258.622711,345.309631,345.309631,6066277282
2021-05-25,345.489838,374.597198,307.729462,344.113983,344.113983,5656677341
2021-05-26,343.531982,387.765198,337.056976,379.854309,379.854309,4502557689
2021-05-27,379.693481,387.490082,340.890839,367.655792,367.655792,3965850350
2021-05-28,369.835693,373.313232,313.723022,329.879913,329.879913,4482824807
2021-05-29,328.986847,346.923950,296.570740,305.052155,305.052155,3070017878
2021-05-30,305.042572,337.742371,292.852356,325.784027,325.784027,3246314973
2021-05-31,325.808136,355.977142,307.944031,354.329346,354.329346,3865691845
2021-06-01,353.782532,364.320129,340.474243,362.794647,362.794647,3425775257
2021-06-02,362.360870,418.665131,350.956787,401.262329,401.262329,4486850584
2021-06-03,401.760834,432.308105,392.033173,427.807922,427.807922,4370188399
2021-06-04,428.187378,428.443146,366.274841,391.395325,391.395325,4951450795
2021-06-05,390.958801,425.902740,375.067505,390.431854,390.431854,3956143113
2021-06-06,390.236725,400.041168,382.344971,393.820221,393.820221,2101917655
2021-06-07,393.654663,407.375671,355.975464,357.310211,357.310211,2927240962
2021-06-08,358.165436,365.923187,320.238007,354.001373,354.001373,4491122307
2021-06-09,352.765930,378.741364,334.419098,375.734680,375.734680,3543408536
2021-06-10,375.669006,376.950195,345.517670,352.183197,352.183197,2505012942
2021-06-11,352.084839,365.303986,341.477356,345.933685,345.933685,2269923678
2021-06-12,345.901703,348.878571,325.817719,343.741028,343.741028,2146761411
2021-06-13,344.042847,369.058044,331.111938,366.648956,366.648956,2171880359
2021-06-14,365.754700,377.018646,355.310944,368.792755,368.792755,2271215183
2021-06-15,372.736847,379.659851,363.934998,373.566162,373.566162,2246535807
2021-06-16,366.816620,366.816620,343.648560,347.033447,347.033447,1626149384
2021-06-17,347.212372,362.259399,346.037537,352.738525,352.738525,1379161855
2021-06-18,353.013367,357.074280,328.047333,336.809692,336.809692,1613940591
2021-06-19,337.552277,345.459595,332.096497,335.712830,335.712830,1140833816
2021-06-20,334.650940,340.789520,310.775879,340.067200,340.067200,1756674565
2021-06-21,339.326630,341.799347,269.433685,270.984436,270.984436,2911962314
2021-06-22,270.793396,291.022583,226.297836,261.818085,261.818085,4089344405
2021-06-23,262.058197,309.126434,252.203140,294.490295,294.490295,3170293549
2021-06-24,296.263947,316.190765,281.984711,308.397034,308.397034,2323626593
2021-06-25,308.582031,313.977081,275.838196,281.620911,281.620911,2317971593
2021-06-26,281.133942,289.949799,264.601013,279.438049,279.438049,1921847994
2021-06-27,279.865295,291.148926,270.289917,290.567017,290.567017,1521388056
2021-06-28,290.818695,298.720612,283.951843,289.534119,289.534119,1722578691
2021-06-29,289.919128,315.439331,289.221161,300.211548,300.211548,1946428384
2021-06-30,300.958801,304.801361,281.778015,303.295868,303.295868,1903538448
2021-07-01,303.527374,303.527374,281.579132,288.218414,288.218414,1357794786
2021-07-02,287.754456,290.621674,277.350311,287.423096,287.423096,1133632645
2021-07-03,287.215607,302.605865,283.434021,298.237122,298.237122,1113777297
2021-07-04,298.113556,314.713013,292.787384,307.732086,307.732086,1387395766
2021-07-05,307.684845,307.684845,293.523468,302.377991,302.377991,1504869977
2021-07-06,302.195587,321.520966,302.195587,320.934814,320.934814,2203265498
2021-07-07,320.191772,339.167664,318.529968,327.522461,327.522461,2067233169
2021-07-08,327.957855,327.957855,305.075439,310.427124,310.427124,1883785090
2021-07-09,310.010284,319.443909,301.828217,316.484528,316.484528,1358583891
2021-07-10,316.996307,320.939270,310.886902,316.140137,316.140137,1179686219
2021-07-11,316.056366,326.751801,312.639008,322.031647,322.031647,1189805384
2021-07-12,322.034912,334.282074,309.142059,316.328186,316.328186,1614469810
2021-07-13,316.268890,318.295135,305.489410,308.811157,308.811157,1231759805
2021-07-14,308.952606,313.215790,290.662384,309.406372,309.406372,1646743038
2021-07-15,309.500641,323.885895,301.656677,315.244019,315.244019,2242114046
2021-07-16,315.691101,322.997772,301.932495,302.985596,302.985596,1688212208
2021-07-17,302.934845,306.530853,295.387482,300.497925,300.497925,1298507379
2021-07-18,300.595978,309.114258,299.972260,302.480499,302.480499,1254819647
2021-07-19,302.268219,303.829193,279.708527,280.018616,280.018616,1514754521
2021-07-20,280.564972,283.206146,255.850754,264.782379,264.782379,1819454491
2021-07-21,264.494751,298.791748,261.226379,292.531372,292.531372,1957623339
2021-07-22,293.142670,298.403900,287.733368,293.641144,293.641144,1495118544
2021-07-23,293.601318,300.993774,281.696106,299.282990,299.282990,1849700307
2021-07-24,299.047852,307.840515,296.111511,302.071869,302.071869,1644709273
2021-07-25,301.846619,304.057892,292.890625,302.436157,302.436157,1351522797
2021-07-26,302.732880,327.635284,301.097412,304.478241,304.478241,2572081528
2021-07-27,304.124268,318.371826,298.481812,313.602600,313.602600,1870220991
2021-07-28,314.055115,318.442291,308.223450,313.428650,313.428650,1626648048
2021-07-29,313.619232,319.759003,309.144531,316.749451,316.749451,1384576144
2021-07-30,317.064087,325.250122,307.009766,322.909363,322.909363,1588918308
2021-07-31,322.538879,338.025146,317.685913,333.549591,333.549591,1717984015
2021-08-01,332.292694,347.417603,329.341736,333.484009,333.484009,1788390755
2021-08-02,332.923218,338.042328,326.415283,331.103119,331.103119,1348495243
2021-08-03,330.872040,334.634979,318.062836,322.747742,322.747742,1365471563
2021-08-04,323.506073,336.967468,320.041260,334.918793,334.918793,1279262186
2021-08-05,334.912720,340.048431,323.897095,337.873871,337.873871,1551187442
2021-08-06,337.947968,347.042969,331.659668,342.136993,342.136993,1623970506
2021-08-07,342.376434,359.750214,340.593842,355.741364,355.741364,1903003766
2021-08-08,356.266541,359.738617,337.252716,342.064758,342.064758,1547133821
2021-08-09,341.916290,357.399323,333.671448,354.966827,354.966827,1648422571
2021-08-10,354.449615,375.722931,349.313324,371.954376,371.954376,2150475826
2021-08-11,372.093719,408.589020,371.216217,391.757050,391.757050,2542670896
2021-08-12,391.405273,406.091553,372.220215,385.818970,385.818970,2217067872
2021-08-13,386.044067,411.170532,383.216766,410.944885,410.944885,1724229835
2021-08-14,410.783539,418.921265,400.752045,409.034485,409.034485,2023364348
2021-08-15,408.982208,414.931000,396.865204,414.595032,414.595032,1826134192
2021-08-16,414.357666,436.618408,411.123260,417.470856,417.470856,2620571467
2021-08-17,416.069122,435.723206,399.745911,401.908905,401.908905,2572609791
2021-08-18,401.882050,412.306244,387.815887,398.251465,398.251465,2288117050
2021-08-19,396.494385,431.260223,391.495056,430.988861,430.988861,2549215331
2021-08-20,430.975037,457.603729,422.080170,454.936310,454.936310,2451578694
2021-08-21,455.133392,460.255707,444.977661,448.920258,448.920258,2120660728
2021-08-22,449.225616,458.402893,439.168213,449.053497,449.053497,1826865701
2021-08-23,449.105469,509.342712,447.666382,499.890594,499.890594,3857489743
2021-08-24,500.217712,504.102325,461.755981,471.595459,471.595459,2978438301
2021-08-25,472.202026,506.295166,470.639221,502.786255,502.786255,3289398273
2021-08-26,503.552490,518.756348,472.031769,479.006104,479.006104,3277913533
2021-08-27,478.630157,495.012329,467.901184,494.498688,494.498688,2563319587
2021-08-28,494.670624,496.885406,483.324249,486.196930,486.196930,1676741698
2021-08-29,486.208588,495.676300,477.200806,480.283020,480.283020,1763538464
2021-08-30,480.289948,481.131653,458.153290,459.490753,459.490753,2007036766
2021-08-31,460.623993,477.282227,452.485168,464.418732,464.418732,2378049328
2021-09-01,464.272919,490.068726,455.758087,490.068726,490.068726,2303587593
2021-09-02,489.859894,504.541260,480.036896,483.921051,483.921051,2324361979
2021-09-03,483.756592,494.395203,475.225891,488.604706,488.604706,2051522050
2021-09-04,488.407013,510.057648,485.856110,498.078430,498.078430,2310249697
2021-09-05,497.704865,505.116699,489.474915,504.619873,504.619873,1899639214
2021-09-06,504.698090,508.822235,488.678955,495.925018,495.925018,2206397359
2021-09-07,496.036346,504.603149,372.302948,417.508789,417.508789,4471687569
2021-09-08,417.918884,425.493561,384.231445,415.113159,415.113159,2940929033
2021-09-09,405.580597,435.717407,404.521149,421.270020,421.270020,2392139922
2021-09-10,421.268890,438.922180,394.062836,401.621796,401.621796,2306735739
2021-09-11,401.263489,415.357025,400.299255,405.527374,405.527374,1567255682
2021-09-12,405.399170,421.207581,398.032135,416.683228,416.683228,1671909230
2021-09-13,416.796600,419.282013,385.376038,399.063446,399.063446,2194763765
2021-09-14,399.206787,414.319550,396.416077,414.236237,414.236237,1598465255
2021-09-15,414.493500,436.416351,410.453949,431.423035,431.423035,1838828414
2021-09-16,431.290588,433.192780,416.176239,424.649231,424.649231,1720989872
2021-09-17,424.403564,425.766235,401.842041,406.632813,406.632813,1516642578
2021-09-18,406.462433,420.001984,401.778442,410.809296,410.809296,1310349981
2021-09-19,410.603119,419.182587,403.718628,408.471649,408.471649,1243314915
2021-09-20,408.513550,409.643311,357.273315,361.965912,361.965912,2344102082
2021-09-21,364.053528,375.666107,339.014343,344.534607,344.534607,2045164899
2021-09-22,343.665405,380.008453,342.680054,379.440338,379.440338,1678913732
2021-09-23,379.155670,384.777222,369.652008,383.820404,383.820404,1576382603
2021-09-24,383.806305,385.319275,335.506195,355.316284,355.316284,2081157733
2021-09-25,355.407379,360.630066,344.190918,349.880096,349.880096,1388464569
2021-09-26,349.880676,352.698151,320.368744,344.181763,344.181763,1958526741
2021-09-27,344.651703,357.292999,335.790466,336.191223,336.191223,1507056912
2021-09-28,335.807556,344.275574,330.073853,333.032593,333.032593,1294330921
2021-09-29,333.397919,375.006866,331.448517,367.989594,367.989594,2385693434
2021-09-30,367.786011,388.268768,366.644257,387.057343,387.057343,1796235646
2021-10-01,387.635986,423.344269,382.131378,421.643188,421.643188,2162493378
2021-10-02,421.477081,438.107025,411.038330,428.098328,428.098328,1740937420
2021-10-03,427.351105,437.100372,421.938873,430.508820,430.508820,1470899248
2021-10-04,430.584503,430.725586,411.952148,425.748901,425.748901,1647171955
2021-10-05,426.214203,443.914246,424.114349,442.706146,442.706146,1526827785
2021-10-06,442.406250,442.479309,415.667725,435.401367,435.401367,2006344571
2021-10-07,434.961914,449.935883,424.309174,438.761749,438.761749,1962989705
2021-10-08,438.475250,441.513794,416.706024,419.102051,419.102051,2678048368
2021-10-09,418.755981,425.974823,416.823853,421.549469,421.549469,1404867667
2021-10-10,421.795685,422.050415,402.829254,405.069305,405.069305,1437068558
2021-10-11,404.527466,423.550110,401.221252,413.456207,413.456207,1473121389
2021-10-12,413.486755,443.867523,392.570770,443.867523,443.867523,3142304145
2021-10-13,444.405640,471.656921,434.446625,470.749695,470.749695,5149146903
2021-10-14,470.538666,482.644867,461.855347,472.022400,472.022400,2486819344
2021-10-15,472.600403,476.755951,453.900085,473.702637,473.702637,2804538828
2021-10-16,473.994690,483.557800,463.511475,465.642456,465.642456,1904086807
2021-10-17,465.722107,472.298004,455.405182,470.625549,470.625549,1646437501
2021-10-18,470.914429,487.499695,467.584778,485.111023,485.111023,1999805026
2021-10-19,485.099426,497.258331,481.973633,488.148865,488.148865,1844483840
2021-10-20,488.053833,505.267944,482.246033,501.020325,501.020325,1890415594
2021-10-21,501.347839,504.648621,467.422363,471.256927,471.256927,3081793454
2021-10-22,470.959381,498.014191,470.959381,478.643158,478.643158,1962748496
2021-10-23,478.942261,485.906433,473.112579,485.906433,485.906433,1170864603
2021-10-24,485.990143,486.802704,468.198212,476.633118,476.633118,1246191889
2021-10-25,475.924255,488.894318,474.872162,484.645081,484.645081,1337787876
2021-10-26,484.706879,489.774170,475.286285,478.025055,478.025055,1486193826
2021-10-27,478.121063,486.167511,440.445007,449.007996,449.007996,2340091135
2021-10-28,448.885834,494.914886,447.619720,492.015533,492.015533,2626956133
2021-10-29,492.432556,533.475403,488.872162,529.622131,529.622131,2667451365
2021-10-30,529.822693,539.938843,511.931305,527.921204,527.921204,2194893915
2021-10-31,528.547302,534.770935,510.565460,524.364441,524.364441,2076289915
2021-11-01,524.738220,552.073669,512.176270,551.255920,551.255920,2535579529
2021-11-02,551.747559,564.022705,538.399963,554.447632,554.447632,2401108112
2021-11-03,554.557373,570.259338,538.531006,568.578796,568.578796,2567651316
2021-11-04,568.578125,569.121277,544.876831,559.737305,559.737305,2260479871
2021-11-05,559.390503,615.580872,555.056091,608.648071,608.648071,3675930507
2021-11-06,608.263489,636.113953,596.764465,636.113953,636.113953,2779927044
2021-11-07,638.186035,669.345825,632.079285,650.454041,650.454041,3017167868
2021-11-08,650.467407,655.713684,632.687073,654.315002,654.315002,2828112534
2021-11-09,654.000366,657.040588,632.331665,635.190613,635.190613,2198989754
2021-11-10,635.038391,662.306519,578.074280,615.278076,615.278076,3653998344
2021-11-11,615.455200,634.844421,606.409180,629.892334,629.892334,2341652507
2021-11-12,629.144226,634.520569,604.162720,626.642517,626.642517,2209163398
2021-11-13,627.079590,655.320862,620.587830,650.104126,650.104126,2106170805
2021-11-14,650.062256,659.992676,634.549500,650.918091,650.918091,2101401990
2021-11-15,650.943115,660.044189,631.942261,633.048645,633.048645,2146877925
2021-11-16,634.947632,635.260376,574.180115,589.822876,589.822876,3772957260
2021-11-17,589.328064,593.108093,554.321411,578.092773,578.092773,2704847734
2021-11-18,578.034851,587.912720,518.423096,532.237610,532.237610,2917116815
2021-11-19,531.505127,585.899475,525.241516,581.530823,581.530823,2481119529
2021-11-20,581.478516,604.884216,574.022766,603.840027,603.840027,2336197759
2021-11-21,604.408997,605.177124,580.587097,585.294250,585.294250,2055539646
2021-11-22,584.815796,585.148499,554.270264,559.127014,559.127014,2251971535
2021-11-23,559.570190,605.090454,559.041626,591.439575,591.439575,2927434189
2021-11-24,591.195557,594.830994,577.508362,581.395325,581.395325,2917418688
2021-11-25,590.356995,646.958801,587.859802,603.730225,603.730225,2537227998
2021-11-26,639.003601,657.512939,566.533142,585.147339,585.147339,4254504824
2021-11-27,587.103333,621.386658,584.794312,600.336792,600.336792,2485529516
2021-11-28,601.006409,612.737549,574.551270,611.366821,611.366821,2731676788
2021-11-29,611.762634,628.496887,602.442932,624.310059,624.310059,2425803182
2021-11-30,623.956970,635.129517,604.867615,622.669861,622.669861,2781531694
2021-12-01,621.812866,650.253174,619.197205,627.971558,627.971558,2806563703
2021-12-02,627.571838,629.884949,606.647827,619.470154,619.470154,2378758113
2021-12-03,620.299011,628.316345,579.845215,594.635986,594.635986,2483348354
2021-12-04,596.148682,596.148682,495.132263,569.077271,569.077271,4458419873
2021-12-05,568.651428,581.806580,543.635559,557.783081,557.783081,2394235567
2021-12-06,557.949768,593.383728,534.263672,589.256165,589.256165,3567503629
2021-12-07,589.110779,593.799255,573.338501,579.689880,579.689880,2112954675
2021-12-08,579.182678,607.780884,567.616211,607.592773,607.592773,2245501623
2021-12-09,606.635925,616.647339,568.039551,571.648987,571.648987,2132955304
2021-12-10,570.981018,594.597229,551.735840,552.966858,552.966858,2089946472
2021-12-11,553.671082,572.191528,542.565674,564.322510,564.322510,1824951693
2021-12-12,564.141418,574.185059,559.515259,570.823975,570.823975,1307635490
2021-12-13,571.177429,572.882385,511.998474,521.011597,521.011597,1900967743
2021-12-14,520.631714,536.297668,510.420776,511.229370,511.229370,2232411089
2021-12-15,528.428040,546.578125,503.037476,541.026978,541.026978,2079796859
2021-12-16,541.403809,545.151978,525.121643,526.246521,526.246521,1500825557
2021-12-17,526.148804,535.428284,511.700500,525.706299,525.706299,1804795681
2021-12-18,526.172363,537.818420,517.323853,533.891357,533.891357,1294574825
2021-12-19,534.018494,543.750793,527.772705,529.972046,529.972046,1199582659
2021-12-20,529.728027,534.780212,506.370361,523.162476,523.162476,1467380399
2021-12-21,523.388428,535.106140,517.760254,528.710999,528.710999,1461697111
2021-12-22,528.772766,544.647095,527.638855,533.644958,533.644958,1597323976
2021-12-23,533.718323,552.528687,524.781067,548.725830,548.725830,1867124970
2021-12-24,549.002258,554.125061,538.233704,541.902039,541.902039,1677259160
2021-12-25,542.467102,550.865967,540.545410,547.326233,547.326233,1305388019
2021-12-26,547.324158,549.410034,537.461731,546.994995,546.994995,1576727325
2021-12-27,546.507874,571.548889,543.506348,562.641479,562.641479,2180356553
2021-12-28,563.590332,563.590332,530.059937,534.928040,534.928040,2791585162
2021-12-29,534.850037,540.615784,511.745331,514.000793,514.000793,2159325741
2021-12-30,514.570251,527.568298,509.003479,518.909729,518.909729,1950603827
2021-12-31,519.123047,527.697327,507.885712,511.708313,511.708313,2020489898
2022-01-01,511.910370,527.352722,511.903534,527.352722,527.352722,1622547014
2022-01-02,527.291626,533.371033,518.753540,531.396667,531.396667,1462276185
2022-01-03,531.388855,532.095581,510.652161,512.135986,512.135986,1949153130
2022-01-04,512.130310,519.701660,503.215363,507.506104,507.506104,2200879165
2022-01-05,507.597809,515.239197,462.057556,475.056946,475.056946,2870757788
2022-01-06,475.079071,481.062836,460.248505,473.275604,473.275604,4400228627
2022-01-07,473.000061,474.296204,439.260010,447.788483,447.788483,4613172287
2022-01-08,447.856812,458.483795,419.195465,430.246155,430.246155,4068139021
2022-01-09,430.253113,444.493256,428.239502,438.803070,438.803070,3347862691
2022-01-10,438.785645,445.036163,408.698792,424.933777,424.933777,4156063326
2022-01-11,424.891205,467.281067,422.000916,463.518311,463.518311,4600615710
2022-01-12,463.562744,489.327301,457.116119,487.007416,487.007416,4131335431
2022-01-13,487.042572,488.211243,467.875610,475.029114,475.029114,4151007744
2022-01-14,475.127197,491.660645,468.939606,489.867432,489.867432,3112235914
2022-01-15,489.917999,501.311127,486.305908,494.988068,494.988068,1766015929
2022-01-16,494.924103,505.300964,489.502136,498.427917,498.427917,1771927950
2022-01-17,498.506165,498.943909,468.576508,475.709869,475.709869,2134608006
2022-01-18,475.736420,479.662109,458.152466,472.005066,472.005066,2106859289
2022-01-19,471.917206,472.774292,454.758606,462.822083,462.822083,1780063381
2022-01-20,462.856964,478.353943,439.978058,440.005432,440.005432,1881741995
2022-01-21,440.067139,444.180237,376.770172,383.073914,383.073914,3647221590
2022-01-22,383.474548,388.911987,340.054810,358.096161,358.096161,4226932408
2022-01-23,358.326599,388.593903,357.170654,383.933960,383.933960,2786834863
2022-01-24,384.040619,384.040619,337.853943,371.368958,371.368958,3210871602
2022-01-25,371.386841,387.176849,358.083557,384.619354,384.619354,2325661159
2022-01-26,384.586243,400.152069,367.575104,375.755463,375.755463,2226973227
2022-01-27,375.542175,391.804382,360.331696,390.088287,390.088287,1952844398
2022-01-28,390.000671,393.375580,376.752167,386.084381,386.084381,1592850476
2022-01-29,386.065735,396.772278,381.683777,389.132782,389.132782,1330610935
2022-01-30,389.202209,389.247192,373.036285,377.612915,377.612915,1289330238
2022-01-31,377.648987,384.977386,366.112030,375.277313,375.277313,1386778184
2022-02-01,375.099182,387.767548,374.326843,385.463806,385.463806,1392647608
2022-02-02,385.488770,386.114716,366.895386,367.471680,367.471680,1290849744
2022-02-03,367.370850,370.877747,360.491333,370.877747,370.877747,1202744039
2022-02-04,370.710846,399.216522,369.817627,399.029602,399.029602,1711084752
2022-02-05,399.148865,430.347778,396.933716,414.200012,414.200012,2039010962
2022-02-06,414.217255,421.113434,408.613068,419.545563,419.545563,1427593921
2022-02-07,419.666443,438.641571,414.249725,433.229279,433.229279,1755674427
2022-02-08,433.459106,444.288605,407.164307,408.776764,408.776764,2247004672
2022-02-09,408.516907,427.393524,407.949799,422.465546,422.465546,1601745132
2022-02-10,422.514038,434.171448,411.245483,415.119232,415.119232,2037888603
2022-02-11,415.187195,419.286011,393.977325,400.422394,400.422394,1714654174
2022-02-12,400.499023,407.139740,394.799500,403.389740,403.389740,1372516416
2022-02-13,403.271576,406.712769,395.655334,398.886780,398.886780,1151509777
2022-02-14,398.643127,403.934479,391.383667,403.660797,403.660797,1269083662
2022-02-15,403.664215,436.248108,403.094940,432.409393,432.409393,2538883559
2022-02-16,432.491943,433.428741,423.078247,427.918121,427.918121,1670788158
2022-02-17,427.549927,431.018372,400.806671,402.450043,402.450043,1644013199
2022-02-18,402.649841,410.942932,393.816284,399.569183,399.569183,1554511893
2022-02-19,399.521423,406.380951,393.933655,400.043579,400.043579,1192395484
2022-02-20,400.003387,400.131439,376.007965,380.825928,380.825928,1431745519
2022-02-21,380.736542,393.624084,356.184967,356.661255,356.661255,2164511484
2022-02-22,356.725464,374.859344,350.147583,374.307465,374.307465,2037210077
2022-02-23,374.299286,383.247620,366.539490,366.539490,366.539490,1644707704
2022-02-24,366.349182,368.168518,324.483673,361.234650,361.234650,2972951900
2022-02-25,361.216003,376.802612,357.366547,374.914948,374.914948,1839035023
2022-02-26,374.888580,385.210327,371.475037,373.638763,373.638763,1319208551
2022-02-27,373.599976,380.959076,359.625519,360.531036,360.531036,1600855952
2022-02-28,360.382172,396.457336,356.617584,395.612427,395.612427,1868349380
2022-03-01,395.624115,418.489960,391.329224,408.482300,408.482300,2885318336
2022-03-02,408.518524,414.912842,404.534790,409.000305,409.000305,2045870796
2022-03-03,409.032745,412.800598,397.906342,402.550690,402.550690,1598018507
2022-03-04,402.575195,402.916718,372.868408,374.280884,374.280884,1740563403
2022-03-05,374.441650,386.844055,368.175720,384.873352,384.873352,1321262776
2022-03-06,384.911804,387.164093,373.017944,375.011200,375.011200,1305295273
2022-03-07,375.071594,384.417572,364.431366,381.344635,381.344635,2058321705
2022-03-08,381.254761,387.629791,377.705566,381.958557,381.958557,1684540144
2022-03-09,382.042633,402.028076,381.840546,393.555756,393.555756,2425559108
2022-03-10,393.480377,394.404114,364.087891,372.159027,372.159027,2105808203
2022-03-11,372.196136,379.571716,365.608276,372.184052,372.184052,1550840418
2022-03-12,372.186188,379.195648,372.126862,372.730377,372.730377,1211417865
2022-03-13,372.608887,376.928406,361.150879,361.849823,361.849823,1242011950
2022-03-14,361.834534,373.609528,360.301849,373.466156,373.466156,1455465550
2022-03-15,373.472412,374.333282,362.684753,371.628845,371.628845,1360640456
2022-03-16,371.542786,386.363251,368.481659,385.528229,385.528229,1788844135
2022-03-17,385.459564,392.870422,382.161469,391.824738,391.824738,1635657390
2022-03-18,391.778778,399.923523,384.248322,397.645508,397.645508,1666543771
2022-03-19,397.561646,406.003723,395.414795,399.853546,399.853546,1532550954
2022-03-20,399.919739,400.610718,386.766724,390.768372,390.768372,1334193471
2022-03-21,390.738953,398.961731,386.561371,396.447815,396.447815,1657341491
2022-03-22,396.355591,409.642548,395.575745,404.314941,404.314941,1795119554
2022-03-23,404.327271,411.029572,398.855865,408.609772,408.609772,1645651129
2022-03-24,408.554260,416.505402,406.011566,414.126984,414.126984,1831451218
2022-03-25,414.148254,421.153717,406.296051,410.811157,410.811157,1678265707
2022-03-26,410.816254,416.317535,407.981262,415.919800,415.919800,1082240527
2022-03-27,415.931366,431.025574,412.382904,430.503265,430.503265,1499505093
2022-03-28,430.546814,440.728394,428.565216,430.390869,430.390869,2128699500
2022-03-29,430.074890,441.507538,430.074890,434.505676,434.505676,1987696098
2022-03-30,434.429718,448.947174,427.692078,442.684845,442.684845,2181737151
2022-03-31,442.658875,451.961090,424.950287,428.916107,428.916107,2632534284
2022-04-01,429.124023,446.796539,414.749390,446.604279,446.604279,2718206274
2022-04-02,446.844208,453.558472,436.776703,436.955353,436.955353,2272901729
2022-04-03,436.865814,455.228455,432.821716,450.348877,450.348877,2128734028
2022-04-04,450.264557,450.432617,434.178009,447.524933,447.524933,2248856403
2022-04-05,447.630035,459.805573,445.038605,445.172607,445.172607,2268650039
2022-04-06,445.001129,445.027649,418.881134,420.146362,420.146362,2323241738
2022-04-07,420.182648,438.293701,417.601044,436.796783,436.796783,2125042415
2022-04-08,436.250610,440.524078,423.610138,426.148163,426.148163,1911445248
